2@1#>>>>>>	=T	null	2	Sportschütze	sport|schütze	Sport Schütze	[ Sport Schütze ]
1@1#>>>>>>	=T	null	1	Sportschütze	Sportschütze	Sportschütze	Sportschütze
1@1#>>>>>>	=T	null	1	Jäger	Jäger	Jäger	Jäger
2@1#>>>>>>	=T	null	2	Gefährdern	gefährde|rn	gefährden Rn	[ gefährden Rn ]
1@1#>>>>>>	=T	null	1	Gefährdern	Gefährdern	Gefährdern	Gefährdern
2@1#>>>>>>	=T	null	2	Waffenhandel	waffen|handel	Waffe Handel	[ Waffe Handel ]
1@1#>>>>>>	=T	null	1	Waffenhandel	Waffenhandel	Waffenhandel	Waffenhandel
2@1#>>>>>>	=T	null	2	Dateninfrastruktur	daten|infrastruktur	da Infrastruktur	[ da Infrastruktur ]
1@1#>>>>>>	=T	null	1	Dateninfrastruktur	Dateninfrastruktur	Dateninfrastruktur	Dateninfrastruktur
3@1#>>>>>>	=T	null	3	Aufsichtsbehörde	auf|sichts|behörde	auf Sicht Behörde	[ [ auf Sicht ] Behörde ]
2@1#>>>>>>	=T	null	2	Aufsichtsbehörde	aufsichts|behörde	Aufsicht Behörde	[ Aufsicht Behörde ]
1@1#>>>>>>	=T	null	1	Aufsichtsbehörde	Aufsichtsbehörde	Aufsichtsbehörde	Aufsichtsbehörde
2@1#>>>>>>	=T	null	2	Netzneutralität	netz|neutralität	Netz Neutralität	[ Netz Neutralität ]
1@1#>>>>>>	=T	null	1	Netzneutralität	Netzneutralität	Netzneutralität	Netzneutralität
3@1#>>>>>>	=T	null	3	Gleichbehandlung	gleich|be|handlung	gleich be Handlung	[ gleich [ be Handlung ] ]
2@1#>>>>>>	=T	null	2	Gleichbehandlung	gleich|behandlung	gleich Behandlung	[ gleich Behandlung ]
1@1#>>>>>>	=T	null	1	Gleichbehandlung	Gleichbehandlung	Gleichbehandlung	Gleichbehandlung
2@1#>>>>>>	=T	null	2	Datenpaket	daten|paket	da Paket	[ da Paket ]
1@1#>>>>>>	=T	null	1	Datenpaket	Datenpaket	Datenpaket	Datenpaket
1@1#>>>>>>	=T	null	1	Internet	Internet	Internet	Internet
2@1#>>>>>>	=T	null	2	Marktzugang	markt|zugang	Markt Zugang	[ Markt Zugang ]
1@1#>>>>>>	=T	null	1	Marktzugang	Marktzugang	Marktzugang	Marktzugang
2@1#>>>>>>	=T	null	2	Cybersicherheit	cyber|sicherheit	Cyber Sicherheit	[ Cyber Sicherheit ]
1@1#>>>>>>	=T	null	1	Cybersicherheit	Cybersicherheit	Cybersicherheit	Cybersicherheit
1@1#>>>>>>	=T	null	1	Spionage	Spionage	Spionage	Spionage
1@1#>>>>>>	=T	null	1	Sabotage	Sabotage	Sabotage	Sabotage
2@1#>>>>>>	=T	null	2	Desinformation	des|information	De Information	[ De Information ]
1@1#>>>>>>	=T	null	1	Desinformation	Desinformation	Desinformation	Desinformation
1@1#>>>>>>	=T	null	1	Cyberangriffen	Cyberangriffen	Cyberangriffen	Cyberangriffen
1@1#>>>>>>	=T	null	1	Öffentlichkeit	Öffentlichkeit	Öffentlichkeit	Öffentlichkeit
2@1#>>>>>>	=T	null	2	Hintergrund	hinter|grund	hinter Grund	[ hinter Grund ]
1@1#>>>>>>	=T	null	1	Hintergrund	Hintergrund	Hintergrund	Hintergrund
2@1#>>>>>>	=T	null	2	Urheber	urh|eber	Uhr Eber	[ Uhr Eber ]
1@1#>>>>>>	=T	null	1	Urheber	Urheber	Urheber	Urheber
4@1#>>>>>>	=T	null	4	Cyber-Angriffe	cyber|ang|ri|ffe	Cyber Ag ri Ffe	[ Cyber [ [ Ag ri ] Ffe ] ]
3@1#>>>>>>	=T	null	3	Cyber-Angriffe	cyber|angri|ffe	Cyber Agri Ffe	[ Cyber [ Agri Ffe ] ]
2@1#>>>>>>	=T	null	2	Cyber-Angriffe	cyber|angriffe	Cyber Angriffe	[ Cyber Angriffe ]
1@1#>>>>>>	=T	null	1	Cyber-Angriffe	Cyber-Angriffe	Cyber-Angriffe	Cyber-Angriffe
1@1#>>>>>>	=T	null	1	Zuständigkeit	Zuständigkeit	Zuständigkeit	Zuständigkeit
1@1#>>>>>>	=T	null	1	Prinzip	Prinzip	Prinzip	Prinzip
1@1#>>>>>>	=T	null	1	Security	Security	Security	Security
1@1#>>>>>>	=T	null	1	Anbieter	Anbieter	Anbieter	Anbieter
2@1#>>>>>>	=T	null	2	Sicherheitslücke	sicherheits|lücke	Sicherheit Lücke	[ Sicherheit Lücke ]
1@1#>>>>>>	=T	null	1	Sicherheitslücke	Sicherheitslücke	Sicherheitslücke	Sicherheitslücke
5@1#>>>>>>	=T	null	5	Staatstrojanern	staats|tro|ja|ne|rn	Staat Tor ja ner Rn	[ [ Staat [ Tor [ ja ner ] ] ] Rn ]
4@1#>>>>>>	=T	null	4	Staatstrojanern	staats|tro|jane|rn	Staat Tor Janer Rn	[ [ Staat [ Tor Janer ] ] Rn ]
3@1#>>>>>>	=T	null	3	Staatstrojanern	staats|trojane|rn	Staat Trojaner Rn	[ [ Staat Trojaner ] Rn ]
2@1#>>>>>>	=T	null	2	Staatstrojanern	staatstrojane|rn	Staatstrojaner Rn	[ Staatstrojaner Rn ]
1@1#>>>>>>	=T	null	1	Staatstrojanern	Staatstrojanern	Staatstrojanern	Staatstrojanern
3@1#>>>>>>	=T	null	3	Schwachstellenmanagement	schwach|stellen|management	schwach Stelle Management	[ [ schwach Stelle ] Management ]
2@1#>>>>>>	=T	null	2	Schwachstellenmanagement	schwachstellen|management	Schwachstelle Management	[ Schwachstelle Management ]
1@1#>>>>>>	=T	null	1	Schwachstellenmanagement	Schwachstellenmanagement	Schwachstellenmanagement	Schwachstellenmanagement
3@1#>>>>>>	=T	null	3	IT-Schwachstellen	it|schwach|stellen	it schwach stellen	[ it [ schwach stellen ] ]
2@1#>>>>>>	=T	null	2	IT-Schwachstellen	it|schwachstellen	it Schwachstellen	[ it Schwachstellen ]
1@1#>>>>>>	=T	null	1	IT-Schwachstellen	IT-Schwachstellen	IT-Schwachstellen	IT-Schwachstellen
2@1#>>>>>>	=T	null	2	Knowhow	know|how	Know how	[ Know how ]
1@1#>>>>>>	=T	null	1	Knowhow	Knowhow	Knowhow	Knowhow
3@1#>>>>>>	=T	null	3	Softund	so|ft|und	so Ft und	[ [ so Ft ] und ]
2@1#>>>>>>	=T	null	2	Softund	soft|und	Soft und	[ Soft und ]
1@1#>>>>>>	=T	null	1	Softund	Softund	Softund	Softund
3@1#>>>>>>	=T	null	3	Hardware	ha|rd|ware	Ha Rd Ware	[ [ Ha Rd ] Ware ]
2@1#>>>>>>	=T	null	2	Hardware	hard|ware	Hard Ware	[ Hard Ware ]
1@1#>>>>>>	=T	null	1	Hardware	Hardware	Hardware	Hardware
2@1#>>>>>>	=T	null	2	Rechenzentrum	rechen|zentrum	rechen Zentrum	[ rechen Zentrum ]
1@1#>>>>>>	=T	null	1	Rechenzentrum	Rechenzentrum	Rechenzentrum	Rechenzentrum
4@1#>>>>>>	=T	null	4	Katastrophenschutz	ka|ta|strophen|schutz	ka Ta Strophe Schutz	[ [ [ ka Ta ] Strophe ] Schutz ]
3@1#>>>>>>	=T	null	3	Katastrophenschutz	kata|strophen|schutz	Kata Strophe Schutz	[ [ Kata Strophe ] Schutz ]
2@1#>>>>>>	=T	null	2	Katastrophenschutz	katastrophen|schutz	Katastrophe Schutz	[ Katastrophe Schutz ]
1@1#>>>>>>	=T	null	1	Katastrophenschutz	Katastrophenschutz	Katastrophenschutz	Katastrophenschutz
4@1#>>>>>>	=T	null	4	Extremwetter-Ereignisse	extrem|wetter|ereignis|se	extrem Wetter Ereignis Se	[ [ extrem Wetter ] [ Ereignis Se ] ]
3@1#>>>>>>	=T	null	3	Extremwetter-Ereignisse	extrem|wetter|ereignisse	extrem Wetter Ereignisse	[ [ extrem Wetter ] Ereignisse ]
2@1#>>>>>>	=T	null	2	Extremwetter-Ereignisse	extremwetter|ereignisse	Extremwetter Ereignisse	[ Extremwetter Ereignisse ]
1@1#>>>>>>	=T	null	1	Extremwetter-Ereignisse	Extremwetter-Ereignisse	Extremwetter-Ereignisse	Extremwetter-Ereignisse
4@1#>>>>>>	=T	null	4	Pandemien	pa|nde|mi|en	Pa Nda Me en	[ [ Pa Nda ] [ Me en ] ]
3@1#>>>>>>	=T	null	3	Pandemien	pande|mi|en	Panda Me en	[ Panda [ Me en ] ]
2@1#>>>>>>	=T	null	2	Pandemien	pande|mien	Panda Mien	[ Panda Mien ]
1@1#>>>>>>	=T	null	1	Pandemien	Pandemien	Pandemien	Pandemien
4@1#>>>>>>	=T	null	4	Aggression	ag|gre|ss|ion	Ag gar Ss Ion	[ Ag [ [ gar Ss ] Ion ] ]
3@1#>>>>>>	=T	null	3	Aggression	ag|gress|ion	Ag Grass Ion	[ Ag [ Grass Ion ] ]
2@1#>>>>>>	=T	null	2	Aggression	ag|gression	Ag Gression	[ Ag Gression ]
1@1#>>>>>>	=T	null	1	Aggression	Aggression	Aggression	Aggression
2@1#>>>>>>	=T	null	2	Gesamtverteidigung	gesamt|verteidigung	gesamt Verteidigung	[ gesamt Verteidigung ]
1@1#>>>>>>	=T	null	1	Gesamtverteidigung	Gesamtverteidigung	Gesamtverteidigung	Gesamtverteidigung
2@1#>>>>>>	=T	null	2	Bundesamt	bundes|amt	Bund Amt	[ Bund Amt ]
1@1#>>>>>>	=T	null	1	Bundesamt	Bundesamt	Bundesamt	Bundesamt
2@1#>>>>>>	=T	null	2	Bevölkerungsschutz	bevölkerungs|schutz	Bevölkerung Schutz	[ Bevölkerung Schutz ]
1@1#>>>>>>	=T	null	1	Bevölkerungsschutz	Bevölkerungsschutz	Bevölkerungsschutz	Bevölkerungsschutz
4@1#>>>>>>	=T	null	4	Katastrophenhilfe	ka|ta|strophen|hilfe	ka Ta Strophe Hilfe	[ [ [ ka Ta ] Strophe ] Hilfe ]
3@1#>>>>>>	=T	null	3	Katastrophenhilfe	kata|strophen|hilfe	Kata Strophe Hilfe	[ [ Kata Strophe ] Hilfe ]
2@1#>>>>>>	=T	null	2	Katastrophenhilfe	katastrophen|hilfe	Katastrophe Hilfe	[ Katastrophe Hilfe ]
1@1#>>>>>>	=T	null	1	Katastrophenhilfe	Katastrophenhilfe	Katastrophenhilfe	Katastrophenhilfe
2@1#>>>>>>	=T	null	2	Zentralstelle	zentral|stelle	zentral Stelle	[ zentral Stelle ]
1@1#>>>>>>	=T	null	1	Zentralstelle	Zentralstelle	Zentralstelle	Zentralstelle
2@1#>>>>>>	=T	null	2	Koordination	koordinat|ion	Koordinate Ion	[ Koordinate Ion ]
1@1#>>>>>>	=T	null	1	Koordination	Koordination	Koordination	Koordination
2@1#>>>>>>	=T	null	2	Ehrenamt	ehren|amt	ehren Amt	[ ehren Amt ]
1@1#>>>>>>	=T	null	1	Ehrenamt	Ehrenamt	Ehrenamt	Ehrenamt
1@1#>>>>>>	=T	null	1	Ausstattung	Ausstattung	Ausstattung	Ausstattung
4@1#>>>>>>	=T	null	4	Verbraucherschutz	verb|rau|cher|schutz	Verb Rau cher Schutz	[ [ Verb [ Rau cher ] ] Schutz ]
3@1#>>>>>>	=T	null	3	Verbraucherschutz	verb|raucher|schutz	Verb Raucher Schutz	[ [ Verb Raucher ] Schutz ]
2@1#>>>>>>	=T	null	2	Verbraucherschutz	verbraucher|schutz	Verbraucher Schutz	[ Verbraucher Schutz ]
1@1#>>>>>>	=T	null	1	Verbraucherschutz	Verbraucherschutz	Verbraucherschutz	Verbraucherschutz
1@1#>>>>>>	=T	null	1	Bevormundung	Bevormundung	Bevormundung	Bevormundung
3@1#>>>>>>	=T	null	3	Langzeitvertrag	lang|zeit|vertrag	lang Zeit Vertrag	[ lang [ Zeit Vertrag ] ]
2@1#>>>>>>	=T	null	2	Langzeitvertrag	lang|zeitvertrag	lang Zeitvertrag	[ lang Zeitvertrag ]
1@1#>>>>>>	=T	null	1	Langzeitvertrag	Langzeitvertrag	Langzeitvertrag	Langzeitvertrag
2@1#>>>>>>	=T	null	2	Ausweisung	aus|weisung	aus Weisung	[ aus Weisung ]
1@1#>>>>>>	=T	null	1	Ausweisung	Ausweisung	Ausweisung	Ausweisung
2@1#>>>>>>	=T	null	2	Durchschnittspreis	durchschnitts|preis	Durchschnitt Preis	[ Durchschnitt Preis ]
1@1#>>>>>>	=T	null	1	Durchschnittspreis	Durchschnittspreis	Durchschnittspreis	Durchschnittspreis
1@1#>>>>>>	=T	null	1	Durchsetzung	Durchsetzung	Durchsetzung	Durchsetzung
1@1#>>>>>>	=T	null	1	Verbraucherrechten	Verbraucherrechten	Verbraucherrechten	Verbraucherrechten
2@1#>>>>>>	=T	null	2	Contracts	contra|cts	contra Cts	[ contra Cts ]
1@1#>>>>>>	=T	null	1	Contracts	Contracts	Contracts	Contracts
2@1#>>>>>>	=T	null	2	Entschädigung	ent|schädigung	Ente Schädigung	[ Ente Schädigung ]
1@1#>>>>>>	=T	null	1	Entschädigung	Entschädigung	Entschädigung	Entschädigung
3@1#>>>>>>	=T	null	3	Verbraucher	verb|rau|cher	Verb Rau cher	[ Verb [ Rau cher ] ]
2@1#>>>>>>	=T	null	2	Verbraucher	verb|raucher	Verb Raucher	[ Verb Raucher ]
1@1#>>>>>>	=T	null	1	Verbraucher	Verbraucher	Verbraucher	Verbraucher
1@1#>>>>>>	=T	null	1	Verspätung	Verspätung	Verspätung	Verspätung
2@1#>>>>>>	=T	null	2	Streitkultur	streit|kultur	Streit Kultur	[ Streit Kultur ]
1@1#>>>>>>	=T	null	1	Streitkultur	Streitkultur	Streitkultur	Streitkultur
2@1#>>>>>>	=T	null	2	LSBTI	ls|bti	Le Bti	[ Le Bti ]
1@1#>>>>>>	=T	null	1	LSBTI	LSBTI	LSBTI	LSBTI
2@1#>>>>>>	=T	null	2	Nationale	nation|ale	Nation Ale	[ Nation Ale ]
1@1#>>>>>>	=T	null	1	Nationale	Nationale	Nationale	Nationale
1@1#>>>>>>	=T	null	1	Queer	Queer	Queer	Queer
2@1#>>>>>>	=T	null	2	Bundesstiftung	bundes|stiftung	Bund Stiftung	[ Bund Stiftung ]
1@1#>>>>>>	=T	null	1	Bundesstiftung	Bundesstiftung	Bundesstiftung	Bundesstiftung
2@1#>>>>>>	=T	null	2	Hirschfeld	hirsch|feld	Hirsch Feld	[ Hirsch Feld ]
1@1#>>>>>>	=T	null	1	Hirschfeld	Hirschfeld	Hirschfeld	Hirschfeld
5@1#>>>>>>	=T	null	5	LSBTI-feindliche	ls|bti|feind|li|che	Le Bt finden Le Che	[ [ Le Bt ] [ finden [ Le Che ] ] ]
4@1#>>>>>>	=T	null	4	LSBTI-feindliche	ls|bti|feind|liche	Le Bt finden Liche	[ [ Le Bt ] [ finden Liche ] ]
3@1#>>>>>>	=T	null	3	LSBTI-feindliche	ls|bti|feindliche	Le Bt Feindliche	[ [ Le Bt ] Feindliche ]
2@1#>>>>>>	=T	null	2	LSBTI-feindliche	lsbti|feindliche	Lsbt Feindliche	[ Lsbt Feindliche ]
1@1#>>>>>>	=T	null	1	LSBTI-feindliche	LSBTI-feindliche	LSBTI-feindliche	LSBTI-feindliche
3@1#>>>>>>	=T	null	3	Hasskriminalität	ha|ss|kriminalität	Ha Ss Kriminalität	[ [ Ha Ss ] Kriminalität ]
2@1#>>>>>>	=T	null	2	Hasskriminalität	hass|kriminalität	Hass Kriminalität	[ Hass Kriminalität ]
1@1#>>>>>>	=T	null	1	Hasskriminalität	Hasskriminalität	Hasskriminalität	Hasskriminalität
1@1#>>>>>>	=T	null	1	Artikel	Artikel	Artikel	Artikel
1@1#>>>>>>	=T	null	1	GG	GG	GG	GG
1@1#>>>>>>	=T	null	1	Identität	Identität	Identität	Identität
1@1#>>>>>>	=T	null	1	Behinderung	Behinderung	Behinderung	Behinderung
3@1#>>>>>>	=T	null	3	Teilhabe	teil|ha|be	Teil Ha be	[ Teil [ Ha be ] ]
2@1#>>>>>>	=T	null	2	Teilhabe	teil|habe	Teil Habe	[ Teil Habe ]
1@1#>>>>>>	=T	null	1	Teilhabe	Teilhabe	Teilhabe	Teilhabe
4@1#>>>>>>	=T	null	4	Barrierefreiheit	bar|rie|re|freiheit	Bar rie Re Freiheit	[ [ [ Bar rie ] Re ] Freiheit ]
3@1#>>>>>>	=T	null	3	Barrierefreiheit	barrie|re|freiheit	Barrie Re Freiheit	[ [ Barrie Re ] Freiheit ]
2@1#>>>>>>	=T	null	2	Barrierefreiheit	barriere|freiheit	Barriere Freiheit	[ Barriere Freiheit ]
1@1#>>>>>>	=T	null	1	Barrierefreiheit	Barrierefreiheit	Barrierefreiheit	Barrierefreiheit
3@1#>>>>>>	=T	null	3	Sichtbarkeit	sichtbar|ke|it	sichtbar Ken it	[ sichtbar [ Ken it ] ]
2@1#>>>>>>	=T	null	2	Sichtbarkeit	sichtbar|keit	sichtbar Keit	[ sichtbar Keit ]
1@1#>>>>>>	=T	null	1	Sichtbarkeit	Sichtbarkeit	Sichtbarkeit	Sichtbarkeit
3@1#>>>>>>	=T	null	3	Berufsausbildung	be|rufs|ausbildung	be Ruf Ausbildung	[ [ be Ruf ] Ausbildung ]
2@1#>>>>>>	=T	null	2	Berufsausbildung	berufs|ausbildung	Beruf Ausbildung	[ Beruf Ausbildung ]
1@1#>>>>>>	=T	null	1	Berufsausbildung	Berufsausbildung	Berufsausbildung	Berufsausbildung
1@1#>>>>>>	=T	null	1	Inhalt	Inhalt	Inhalt	Inhalt
2@1#>>>>>>	=T	null	2	Grundausbildung	grund|ausbildung	Grund Ausbildung	[ Grund Ausbildung ]
1@1#>>>>>>	=T	null	1	Grundausbildung	Grundausbildung	Grundausbildung	Grundausbildung
2@1#>>>>>>	=T	null	2	Ausprägung	aus|prägung	aus Prägung	[ aus Prägung ]
1@1#>>>>>>	=T	null	1	Ausprägung	Ausprägung	Ausprägung	Ausprägung
2@1#>>>>>>	=T	null	2	Förderschule	förder|schule	fördern Schule	[ fördern Schule ]
1@1#>>>>>>	=T	null	1	Förderschule	Förderschule	Förderschule	Förderschule
1@1#>>>>>>	=T	null	1	Notwendigkeit	Notwendigkeit	Notwendigkeit	Notwendigkeit
1@1#>>>>>>	=T	null	1	Nachweis	Nachweis	Nachweis	Nachweis
2@1#>>>>>>	=T	null	2	Arbeitsvermittlung	arbeits|vermittlung	Arbeit Vermittlung	[ Arbeit Vermittlung ]
1@1#>>>>>>	=T	null	1	Arbeitsvermittlung	Arbeitsvermittlung	Arbeitsvermittlung	Arbeitsvermittlung
2@1#>>>>>>	=T	null	2	Religionspolitik	religions|politik	Religion Politik	[ Religion Politik ]
1@1#>>>>>>	=T	null	1	Religionspolitik	Religionspolitik	Religionspolitik	Religionspolitik
2@1#>>>>>>	=T	null	2	Bürgergesellschaft	bürger|gesellschaft	Bürger Gesellschaft	[ Bürger Gesellschaft ]
1@1#>>>>>>	=T	null	1	Bürgergesellschaft	Bürgergesellschaft	Bürgergesellschaft	Bürgergesellschaft
2@1#>>>>>>	=T	null	2	Religionsfreiheit	religions|freiheit	Religion Freiheit	[ Religion Freiheit ]
1@1#>>>>>>	=T	null	1	Religionsfreiheit	Religionsfreiheit	Religionsfreiheit	Religionsfreiheit
3@1#>>>>>>	=T	null	3	Staatskirchenrecht	staats|kirchen|recht	Staat Kirche Recht	[ Staat [ Kirche Recht ] ]
2@1#>>>>>>	=T	null	2	Staatskirchenrecht	staats|kirchenrecht	Staat Kirchenrecht	[ Staat Kirchenrecht ]
1@1#>>>>>>	=T	null	1	Staatskirchenrecht	Staatskirchenrecht	Staatskirchenrecht	Staatskirchenrecht
3@1#>>>>>>	=T	null	3	Religionsverfassungsrecht	religions|verfassungs|recht	Religion Verfassung Recht	[ Religion [ Verfassung Recht ] ]
2@1#>>>>>>	=T	null	2	Religionsverfassungsrecht	religions|verfassungsrecht	Religion Verfassungsrecht	[ Religion Verfassungsrecht ]
1@1#>>>>>>	=T	null	1	Religionsverfassungsrecht	Religionsverfassungsrecht	Religionsverfassungsrecht	Religionsverfassungsrecht
2@1#>>>>>>	=T	null	2	Religionsgemeinschaft	religions|gemeinschaft	Religion Gemeinschaft	[ Religion Gemeinschaft ]
1@1#>>>>>>	=T	null	1	Religionsgemeinschaft	Religionsgemeinschaft	Religionsgemeinschaft	Religionsgemeinschaft
2@1#>>>>>>	=T	null	2	Gleichheitsgebot	gleichheits|gebot	Gleichheit Gebot	[ Gleichheit Gebot ]
1@1#>>>>>>	=T	null	1	Gleichheitsgebot	Gleichheitsgebot	Gleichheitsgebot	Gleichheitsgebot
2@1#>>>>>>	=T	null	2	Glaubensvielfalt	glaubens|vielfalt	Glaube Vielfalt	[ Glaube Vielfalt ]
1@1#>>>>>>	=T	null	1	Glaubensvielfalt	Glaubensvielfalt	Glaubensvielfalt	Glaubensvielfalt
1@1#>>>>>>	=T	null	1	Mitglied	Mitglied	Mitglied	Mitglied
2@1#>>>>>>	=T	null	2	Verfassungsauftrag	verfassungs|auftrag	Verfassung Auftrag	[ Verfassung Auftrag ]
1@1#>>>>>>	=T	null	1	Verfassungsauftrag	Verfassungsauftrag	Verfassungsauftrag	Verfassungsauftrag
2@1#>>>>>>	=T	null	2	Staatsleistung	staats|leistung	Staat Leistung	[ Staat Leistung ]
1@1#>>>>>>	=T	null	1	Staatsleistung	Staatsleistung	Staatsleistung	Staatsleistung
1@1#>>>>>>	=T	null	1	Islamverbände	Islamverbände	Islamverbände	Islamverbände
1@1#>>>>>>	=T	null	1	Prüfung	Prüfung	Prüfung	Prüfung
2@1#>>>>>>	=T	null	2	Verband	ver|band	Vers Band	[ Vers Band ]
1@1#>>>>>>	=T	null	1	Verband	Verband	Verband	Verband
1@1#>>>>>>	=T	null	1	Partner	Partner	Partner	Partner
3@1#>>>>>>	=T	null	3	Islamismus	islam|is|mus	Islam is Mus	[ Islam [ is Mus ] ]
2@1#>>>>>>	=T	null	2	Islamismus	islam|ismus	Islam Ismus	[ Islam Ismus ]
1@1#>>>>>>	=T	null	1	Islamismus	Islamismus	Islamismus	Islamismus
2@1#>>>>>>	=T	null	2	Islamkonferenz	islam|konferenz	Islam Konferenz	[ Islam Konferenz ]
1@1#>>>>>>	=T	null	1	Islamkonferenz	Islamkonferenz	Islamkonferenz	Islamkonferenz
2@1#>>>>>>	=T	null	2	Wertepartner	werte|partner	Wert Partner	[ Wert Partner ]
1@1#>>>>>>	=T	null	1	Wertepartner	Wertepartner	Wertepartner	Wertepartner
2@1#>>>>>>	=T	null	2	Imamen	im|amen	Im Amen	[ Im Amen ]
1@1#>>>>>>	=T	null	1	Imamen	Imamen	Imamen	Imamen
2@1#>>>>>>	=T	null	2	Religionslehrer	religions|lehrer	Religion Lehrer	[ Religion Lehrer ]
1@1#>>>>>>	=T	null	1	Religionslehrer	Religionslehrer	Religionslehrer	Religionslehrer
1@1#>>>>>>	=T	null	1	Universität	Universität	Universität	Universität
3@1#>>>>>>	=T	null	3	Autokrat	auto|kr|at	Auto Kr at	[ Auto [ Kr at ] ]
2@1#>>>>>>	=T	null	2	Autokrat	auto|krat	Auto Krat	[ Auto Krat ]
1@1#>>>>>>	=T	null	1	Autokrat	Autokrat	Autokrat	Autokrat
2@1#>>>>>>	=T	null	2	Religionsunterricht	religions|unterricht	Religion Unterricht	[ Religion Unterricht ]
1@1#>>>>>>	=T	null	1	Religionsunterricht	Religionsunterricht	Religionsunterricht	Religionsunterricht
1@1#>>>>>>	=T	null	1	Einfluss	Einfluss	Einfluss	Einfluss
1@1#>>>>>>	=T	null	1	Gruppe	Gruppe	Gruppe	Gruppe
2@1#>>>>>>	=T	null	2	Einrichtung	ein|richtung	Ei Richtung	[ Ei Richtung ]
1@1#>>>>>>	=T	null	1	Einrichtung	Einrichtung	Einrichtung	Einrichtung
1@1#>>>>>>	=T	null	1	Expertise	Expertise	Expertise	Expertise
4@1#>>>>>>	=T	null	4	Extremismusformen	extrem|is|mus|formen	extrem is Mus formen	[ [ extrem [ is Mus ] ] formen ]
3@1#>>>>>>	=T	null	3	Extremismusformen	extrem|ismus|formen	extrem Ismus formen	[ [ extrem Ismus ] formen ]
2@1#>>>>>>	=T	null	2	Extremismusformen	extremismus|formen	Extremismus formen	[ Extremismus formen ]
1@1#>>>>>>	=T	null	1	Extremismusformen	Extremismusformen	Extremismusformen	Extremismusformen
2@1#>>>>>>	=T	null	2	Einstellung	ein|stellung	Ei Stellung	[ Ei Stellung ]
1@1#>>>>>>	=T	null	1	Einstellung	Einstellung	Einstellung	Einstellung
1@1#>>>>>>	=T	null	1	Platz	Platz	Platz	Platz
1@1#>>>>>>	=T	null	1	Prävention	Prävention	Prävention	Prävention
2@1#>>>>>>	=T	null	2	Deradikalisierung	de|radikalisierung	De Radikalisierung	[ De Radikalisierung ]
1@1#>>>>>>	=T	null	1	Deradikalisierung	Deradikalisierung	Deradikalisierung	Deradikalisierung
1@1#>>>>>>	=T	null	1	Radikalisierung	Radikalisierung	Radikalisierung	Radikalisierung
1@1#>>>>>>	=T	null	1	Muslim	Muslim	Muslim	Muslim
1@1#>>>>>>	=T	null	1	Spaltung	Spaltung	Spaltung	Spaltung
1@1#>>>>>>	=T	null	1	Gewalt	Gewalt	Gewalt	Gewalt
1@1#>>>>>>	=T	null	1	Influencer	Influencer	Influencer	Influencer
2@1#>>>>>>	=T	null	2	Mittel|Mitteln	mittel||mitteln	Mittel mitteln	[ Mittel mitteln ]
1@1#>>>>>>	=T	null	1	Mittel|Mitteln	Mittel|Mitteln	Mittel|Mitteln	Mittel|Mitteln
1@1#>>>>>>	=T	null	1	Community	Community	Community	Community
1@1#>>>>>>	=T	null	1	Jugendliche	Jugendliche	Jugendliche	Jugendliche
2@1#>>>>>>	=T	null	2	Gedankengut	gedanken|gut	Gedanke gut	[ Gedanke gut ]
1@1#>>>>>>	=T	null	1	Gedankengut	Gedankengut	Gedankengut	Gedankengut
5@1#>>>>>>	=T	null	5	Deradikalisierungsprogramme	de|radikalisierungs|pro|gram|me	De Radikalisierung pro Gram Me	[ [ De Radikalisierung ] [ [ pro Gram ] Me ] ]
4@1#>>>>>>	=T	null	4	Deradikalisierungsprogramme	de|radikalisierungs|program|me	De Radikalisierung Program Me	[ [ De Radikalisierung ] [ Program Me ] ]
3@1#>>>>>>	=T	null	3	Deradikalisierungsprogramme	de|radikalisierungs|programme	De Radikalisierung programme	[ [ De Radikalisierung ] programme ]
2@1#>>>>>>	=T	null	2	Deradikalisierungsprogramme	deradikalisierungs|programme	Deradikalisierung programme	[ Deradikalisierung programme ]
1@1#>>>>>>	=T	null	1	Deradikalisierungsprogramme	Deradikalisierungsprogramme	Deradikalisierungsprogramme	Deradikalisierungsprogramme
1@1#>>>>>>	=T	null	1	Effektivität	Effektivität	Effektivität	Effektivität
1@1#>>>>>>	=T	null	1	Jüdin	Jüdin	Jüdin	Jüdin
1@1#>>>>>>	=T	null	1	Jude	Jude	Jude	Jude
3@1#>>>>>>	=T	null	3	Judenhass	juden|ha|ss	Jude Ha Ss	[ Jude [ Ha Ss ] ]
2@1#>>>>>>	=T	null	2	Judenhass	juden|hass	Jude Hass	[ Jude Hass ]
1@1#>>>>>>	=T	null	1	Judenhass	Judenhass	Judenhass	Judenhass
1@1#>>>>>>	=T	null	1	Zugewanderte	Zugewanderte	Zugewanderte	Zugewanderte
1@1#>>>>>>	=T	null	1	Übergriff	Übergriff	Übergriff	Übergriff
2@1#>>>>>>	=T	null	2	Arbeitsdefinition	arbeits|definition	Arbeit Definition	[ Arbeit Definition ]
1@1#>>>>>>	=T	null	1	Arbeitsdefinition	Arbeitsdefinition	Arbeitsdefinition	Arbeitsdefinition
1@1#>>>>>>	=T	null	1	IHRA	IHRA	IHRA	IHRA
1@1#>>>>>>	=T	null	1	Alliance	Alliance	Alliance	Alliance
